date,platform,country,networks,market_volume
2021-12-12,Android,UK,other,425020.7032195122
2021-12-12,Android,UK,Chartboost,13475.026600000001
2021-12-12,Android,UK,Facebook,608692.0298406316
2021-12-12,Android,UK,AdMob,1459528.2892166667
2021-12-12,Android,UK,Unity,386866.22760000004
2021-12-09,Android,AR,Facebook,1367935.4568338462
2021-12-09,Android,AR,IronSource,539996.1361333334
2021-12-09,Android,AR,Amazon,835723.5285714285
2021-12-09,Android,AR,AdMob,1194173.7011025478
2021-12-09,Android,AR,Chartboost,169370.78217931036
2021-12-09,Android,AR,other,435789.24593076925
2021-12-09,Android,AR,Unity,555055.319076923
2021-12-09,Android,AR,AppLovin,469549.5831168832
2021-12-10,Android,AR,Chartboost,18995.413359259263
2021-12-10,Android,AR,Unity,409892.08606092713
2021-12-10,Android,AR,IronSource,283460.2726993007
2021-12-10,Android,AR,AdMob,1430144.6091882351
2021-12-10,Android,AR,other,616125.0805665723
2021-12-10,Android,AR,AppLovin,667472.3584285715
2021-12-10,Android,AR,Amazon,724310.3042944786
2021-12-10,Android,AR,Facebook,1285007.0357119862
2021-12-08,Android,AR,IronSource,408808.34586666676
2021-12-08,Android,AR,AdMob,1222555.24986
2021-12-08,Android,AR,Unity,433213.55387234036
2021-12-08,Android,AR,AppLovin,563192.322875
2021-12-08,Android,AR,Chartboost,107375.97850000001
2021-12-08,Android,AR,Facebook,1174524.579865773
2021-12-08,Android,AR,Amazon,595148.490430622
2021-12-08,Android,AR,other,712185.7356401385
2021-12-11,iOS,UK,other,308710.07101085276
2021-12-11,iOS,UK,IronSource,476448.6793043479
2021-12-11,iOS,UK,Chartboost,164674.202
2021-12-11,iOS,UK,AdMob,703486.8577745456
2021-12-11,iOS,UK,AppLovin,439895.42115702474
2021-12-11,iOS,UK,Unity,532967.6365639344
2021-12-07,Android,US,Facebook,1847269.9295501416
2021-12-07,Android,US,other,1142073.4941241893
2021-12-07,Android,US,AdMob,3760983.289842188
2021-12-07,Android,US,Chartboost,394214.0117833333
2021-12-07,Android,US,Amazon,1923449.4068965516
2021-12-07,Android,US,IronSource,694604.0181728972
2021-12-07,Android,US,AppLovin,1577066.1303050849
2021-12-07,Android,US,Unity,2070976.0973066902
2021-12-09,Android,UK,AppLovin,321996.8136898396
2021-12-09,Android,UK,Unity,384145.3439999999
2021-12-09,Android,UK,Facebook,613830.0656784907
2021-12-09,Android,UK,IronSource,149874.88799999998
2021-12-09,Android,UK,other,216058.87940600858
2021-12-09,Android,UK,AdMob,842818.79052
2021-12-12,iOS,UK,other,418388.07970485435
2021-12-12,iOS,UK,AdMob,359475.6672
2021-12-12,iOS,UK,IronSource,686402.1421463414
2021-12-12,iOS,UK,Unity,550090.2151148935
2021-12-12,iOS,UK,Chartboost,87068.12400000001
2021-12-12,iOS,UK,AppLovin,394854.3972413793
2021-12-08,iOS,US,Unity,1384995.396280068
2021-12-08,iOS,US,AppLovin,1647594.882715778
2021-12-08,iOS,US,Chartboost,473292.11751724134
2021-12-08,iOS,US,Facebook,3155733.3852
2021-12-08,iOS,US,IronSource,1365788.2899267762
2021-12-08,iOS,US,Amazon,1979045.2440000004
2021-12-08,iOS,US,AdMob,3012229.982284569
2021-12-08,iOS,US,other,1468070.9559491992
2021-12-07,Android,AR,IronSource,371192.6781363636
2021-12-07,Android,AR,AdMob,915544.1476363636
2021-12-07,Android,AR,Amazon,652112.3255474452
2021-12-07,Android,AR,Facebook,819411.6190509318
2021-12-07,Android,AR,Chartboost,197839.99442647057
2021-12-07,Android,AR,AppLovin,749770.4835728154
2021-12-07,Android,AR,Unity,1470271.08096
2021-12-07,Android,AR,other,428228.20057971013
2021-12-12,Android,AR,Facebook,1207803.105432
2021-12-12,Android,AR,Unity,802276.9152
2021-12-12,Android,AR,Amazon,938879.7722627737
2021-12-12,Android,AR,AdMob,2067195.6927999998
2021-12-12,Android,AR,Chartboost,32619.015146666672
2021-12-12,Android,AR,IronSource,354238.83600000007
2021-12-12,Android,AR,other,690734.22990991
2021-12-12,Android,AR,AppLovin,1278566.5921724138
2021-12-09,Android,US,AppLovin,1522101.5556435643
2021-12-09,Android,US,IronSource,1054367.4407908744
2021-12-09,Android,US,AdMob,5860665.822584071
2021-12-09,Android,US,Chartboost,569564.4891428571
2021-12-09,Android,US,Unity,1058447.2880432433
2021-12-09,Android,US,other,1196823.2546842531
2021-12-09,Android,US,Facebook,2133787.873344398
2021-12-09,Android,US,Amazon,2150292.289616464
2021-12-06,iOS,US,Unity,1268518.347088749
2021-12-06,iOS,US,IronSource,1436441.1596968002
2021-12-06,iOS,US,other,1341962.6083037741
2021-12-06,iOS,US,AppLovin,1166013.0980962345
2021-12-06,iOS,US,Facebook,1989700.1795563635
2021-12-06,iOS,US,AdMob,2367039.7849808834
2021-12-06,iOS,US,Amazon,2100470.6671276595
2021-12-06,iOS,US,Chartboost,487364.45191071427
2021-12-09,iOS,US,other,1622041.1764506132
2021-12-09,iOS,US,Unity,1372624.541790683
2021-12-09,iOS,US,Amazon,2348979.579243243
2021-12-09,iOS,US,AppLovin,1719793.5523265435
2021-12-09,iOS,US,AdMob,2729297.9311539447
2021-12-09,iOS,US,Chartboost,648369.8650956523
2021-12-09,iOS,US,Facebook,5351117.233717858
2021-12-09,iOS,US,IronSource,1525391.200613189
2021-12-07,iOS,US,AppLovin,1477571.1587296417
2021-12-07,iOS,US,other,1243902.8290070842
2021-12-07,iOS,US,Amazon,2215666.3397142855
2021-12-07,iOS,US,Unity,1465625.3420155826
2021-12-07,iOS,US,IronSource,1250111.6029403226
2021-12-07,iOS,US,Facebook,1678135.9985325004
2021-12-07,iOS,US,AdMob,2756123.7791125006
2021-12-07,iOS,US,Chartboost,463869.0197663551
2021-12-10,iOS,UK,Facebook,479051.16479999997
2021-12-10,iOS,UK,Unity,367495.2405333333
2021-12-10,iOS,UK,AppLovin,332943.792
2021-12-10,iOS,UK,IronSource,541384.7287868853
2021-12-10,iOS,UK,other,213508.75461992034
2021-12-10,iOS,UK,Chartboost,121605.29568000002
2021-12-12,iOS,US,AdMob,4600617.976541832
2021-12-12,iOS,US,Facebook,5015054.677153846
2021-12-12,iOS,US,Chartboost,996964.7898913043
2021-12-12,iOS,US,AppLovin,2818981.931424658
2021-12-12,iOS,US,IronSource,2620100.184529212
2021-12-12,iOS,US,Unity,1843219.5695174413
2021-12-12,iOS,US,other,2770643.380406988
2021-12-12,iOS,US,Amazon,5742474.031125
2021-12-09,iOS,AR,AppLovin,22538.1408
2021-12-09,iOS,AR,IronSource,26095.428
2021-12-09,iOS,AR,other,13749.650720000001
2021-12-08,iOS,UK,AdMob,405262.0620689655
2021-12-08,iOS,UK,other,122424.87618674699
2021-12-08,iOS,UK,IronSource,283711.10614864866
2021-12-08,iOS,UK,AppLovin,254750.96009852213
2021-12-08,iOS,UK,Unity,211441.5941
2021-12-08,iOS,UK,Chartboost,96710.9715
2021-12-08,iOS,UK,Facebook,278230.0257
2021-12-10,iOS,US,IronSource,1866955.9108547536
2021-12-10,iOS,US,Amazon,4069242.302478261
2021-12-10,iOS,US,other,1670320.1155478114
2021-12-10,iOS,US,Chartboost,522634.5587125985
2021-12-10,iOS,US,Facebook,1823948.3264680852
2021-12-10,iOS,US,AppLovin,1991735.333326403
2021-12-10,iOS,US,Unity,1578186.7298860902
2021-12-10,iOS,US,AdMob,2854317.341075399
2021-12-11,Android,UK,Chartboost,14215.5343
2021-12-11,Android,UK,other,405194.54192468623
2021-12-11,Android,UK,Unity,366695.4002461538
2021-12-11,Android,UK,IronSource,476068.21053846163
2021-12-11,Android,UK,AppLovin,672414.6
2021-12-11,Android,UK,Facebook,795927.099312
2021-12-11,Android,UK,AdMob,2751490.986514285
2021-12-06,Android,UK,Unity,370457.404240404
2021-12-06,Android,UK,Facebook,360050.20494
2021-12-06,Android,UK,AdMob,1446288.0175800002
2021-12-06,Android,UK,AppLovin,288792.2512371134
2021-12-06,Android,UK,IronSource,153530.79288888891
2021-12-06,Android,UK,Chartboost,62561.79153846153
2021-12-06,Android,UK,other,246543.4700311476
2021-12-11,Android,AR,Unity,540390.7629
2021-12-11,Android,AR,AppLovin,752021.0923560209
2021-12-11,Android,AR,Facebook,1497806.4819791045
2021-12-11,Android,AR,other,688188.2336196319
2021-12-11,Android,AR,AdMob,1564063.6977044775
2021-12-11,Android,AR,Amazon,959486.1453488372
2021-12-11,Android,AR,Chartboost,42226.08152280701
2021-12-11,Android,AR,IronSource,584820.0533617021
2021-12-12,Android,US,other,2753796.918504958
2021-12-12,Android,US,Facebook,3821730.698014453
2021-12-12,Android,US,Unity,1394063.7801635687
2021-12-12,Android,US,AdMob,7414492.013547923
2021-12-12,Android,US,Chartboost,91573.17287142857
2021-12-12,Android,US,IronSource,1488502.295082587
2021-12-12,Android,US,Amazon,3689635.2734273314
2021-12-12,Android,US,AppLovin,2399486.8865682133
2021-12-10,Android,UK,Facebook,642791.008416
2021-12-10,Android,UK,AdMob,2638396.8219
2021-12-10,Android,UK,other,242419.77660377361
2021-12-10,Android,UK,Unity,294893.0779943662
2021-12-10,Android,UK,IronSource,263269.8064615384
2021-12-10,Android,UK,AppLovin,427287.15233160614
2021-12-11,iOS,AR,other,12795.32615952381
2021-12-11,iOS,AR,Unity,8583.944549999998
2021-12-11,iOS,AR,IronSource,52617.768
2021-12-11,iOS,AR,Chartboost,5315.468400000001
2021-12-11,iOS,AR,AppLovin,13870.33
2021-12-07,Android,UK,other,155531.75101123596
2021-12-07,Android,UK,Unity,485529.3750857143
2021-12-07,Android,UK,AdMob,656394.1608
2021-12-07,Android,UK,AppLovin,289320.91182222223
2021-12-07,Android,UK,Facebook,270604.4193569388
2021-12-07,Android,UK,Chartboost,77045.779625
2021-12-07,Android,UK,IronSource,1018399.6868
2021-12-06,iOS,UK,Unity,190526.13435737704
2021-12-06,iOS,UK,Chartboost,124346.50800000002
2021-12-06,iOS,UK,other,178732.77653846153
2021-12-06,iOS,UK,AppLovin,224106.54079949245
2021-12-06,iOS,UK,AdMob,591071.6773097562
2021-12-06,iOS,UK,IronSource,275129.0176344827
2021-12-09,iOS,UK,Unity,399842.7312461538
2021-12-09,iOS,UK,Facebook,344242.44180000003
2021-12-09,iOS,UK,AppLovin,235857.98606557376
2021-12-09,iOS,UK,Chartboost,134114.5674
2021-12-09,iOS,UK,other,270119.8568460432
2021-12-09,iOS,UK,AdMob,357194.1240818182
2021-12-09,iOS,UK,IronSource,315406.304595
2021-12-06,Android,US,Amazon,1964872.245409211
2021-12-06,Android,US,Facebook,2464590.8686306644
2021-12-06,Android,US,IronSource,845219.1638870765
2021-12-06,Android,US,Chartboost,876737.8658999999
2021-12-06,Android,US,Unity,1183044.9740989362
2021-12-06,Android,US,other,1072133.921138277
2021-12-06,Android,US,AppLovin,1286149.6134681737
2021-12-06,Android,US,AdMob,4491768.955752809
2021-12-08,iOS,AR,Chartboost,5626.7244
2021-12-08,iOS,AR,Unity,5591.748646153846
2021-12-08,iOS,AR,other,20418.488434736842
2021-12-08,iOS,AR,AppLovin,14812.463893805309
2021-12-08,iOS,AR,IronSource,57119.778
2021-12-06,Android,AR,Amazon,693449.5619469027
2021-12-06,Android,AR,AdMob,1118011.5003214285
2021-12-06,Android,AR,AppLovin,448448.9966666667
2021-12-06,Android,AR,other,326771.83925077954
2021-12-06,Android,AR,Facebook,1106367.3273194542
2021-12-06,Android,AR,Chartboost,107975.24462962963
2021-12-06,Android,AR,IronSource,401205.0114285715
2021-12-06,Android,AR,Unity,426075.1208981595
2021-12-08,Android,UK,AppLovin,225888.7788127854
2021-12-08,Android,UK,Facebook,420068.156711938
2021-12-08,Android,UK,Chartboost,40296.903999999995
2021-12-08,Android,UK,other,223991.8290410959
2021-12-08,Android,UK,Unity,135353.4538259542
2021-12-08,Android,UK,IronSource,130885.51717647059
2021-12-08,Android,UK,AdMob,2677388.936123077
2021-12-07,iOS,UK,Facebook,135011.23596
2021-12-07,iOS,UK,other,179225.427304142
2021-12-07,iOS,UK,AdMob,1410731.3482666668
2021-12-07,iOS,UK,Chartboost,79684.3760625
2021-12-07,iOS,UK,AppLovin,236101.855
2021-12-07,iOS,UK,IronSource,249848.69663589745
2021-12-07,iOS,UK,Unity,185831.12864262293
2021-12-11,iOS,US,AppLovin,2376707.667220716
2021-12-11,iOS,US,Amazon,3476647.9164857147
2021-12-11,iOS,US,AdMob,4651568.4099107925
2021-12-11,iOS,US,IronSource,2313257.1601181757
2021-12-11,iOS,US,Facebook,6372001.179630508
2021-12-11,iOS,US,Chartboost,625143.2040286625
2021-12-11,iOS,US,Unity,1912664.576066444
2021-12-11,iOS,US,other,2401468.061954913
2021-12-10,Android,US,IronSource,1038220.0036711835
2021-12-10,Android,US,other,1652120.2753709196
2021-12-10,Android,US,Facebook,3346844.8452152465
2021-12-10,Android,US,Amazon,2771725.079399307
2021-12-10,Android,US,AppLovin,1700074.1419141914
2021-12-10,Android,US,Chartboost,38252.15625263158
2021-12-10,Android,US,Unity,1078706.8496139129
2021-12-10,Android,US,AdMob,6027426.072338461
2021-12-06,iOS,AR,AppLovin,11274.237295081968
2021-12-06,iOS,AR,other,11659.008307692307
2021-12-06,iOS,AR,Chartboost,3735.8089999999993
2021-12-12,iOS,AR,AppLovin,34090.903947368424
2021-12-12,iOS,AR,IronSource,46583.118749999994
2021-12-12,iOS,AR,Facebook,9443.1352
2021-12-12,iOS,AR,other,17318.770918032787
2021-12-12,iOS,AR,Chartboost,1961.7421153846153
2021-12-07,iOS,AR,Chartboost,7943.0868
2021-12-07,iOS,AR,Unity,7114.010399999999
2021-12-07,iOS,AR,AppLovin,27142.382142857143
2021-12-07,iOS,AR,other,12039.948904918032
2021-12-07,iOS,AR,IronSource,13609.55655
2021-12-10,iOS,AR,IronSource,32892.75675
2021-12-10,iOS,AR,AppLovin,9055.765280898875
2021-12-10,iOS,AR,other,6827.142965217391
2021-12-10,iOS,AR,Unity,8176.83885
2021-12-10,iOS,AR,Chartboost,2250.3888
2021-11-08,iOS,WW,AdMob,11604192.380054975
2021-11-08,iOS,WW,Unity,3254117.9376914836
2021-11-08,iOS,WW,Amazon,1541235.2371446702
2021-11-08,iOS,WW,Chartboost,966199.6542258064
2021-11-08,iOS,WW,Facebook,4119378.23115
2021-11-08,iOS,WW,other,2061603.4140004802
2021-11-08,iOS,WW,IronSource,3779471.5513330176
2021-11-08,iOS,WW,AppLovin,3324929.277214584
2021-11-12,Android,WW,Chartboost,3820415.017538771
2021-11-12,Android,WW,Amazon,10348317.981606882
2021-11-12,Android,WW,Unity,7573095.851249701
2021-11-12,Android,WW,AppLovin,5716316.536295938
2021-11-12,Android,WW,IronSource,6588834.72916318
2021-11-12,Android,WW,AdMob,5205807.131022187
2021-11-12,Android,WW,other,6143865.658943201
2021-11-12,Android,WW,Facebook,7868864.636659415
2021-11-09,Android,WW,other,3604710.9149926025
2021-11-09,Android,WW,IronSource,2099203.7970461017
2021-11-09,Android,WW,Facebook,6764338.699177251
2021-11-09,Android,WW,AdMob,3097942.6650415435
2021-11-09,Android,WW,Amazon,7338179.453110985
2021-11-09,Android,WW,Chartboost,3337273.842651475
2021-11-09,Android,WW,Unity,3004370.278148148
2021-11-09,Android,WW,AppLovin,5366061.655548835
2021-11-13,iOS,WW,other,4140501.917236629
2021-11-13,iOS,WW,IronSource,5106152.688726248
2021-11-13,iOS,WW,Facebook,7883923.28544
2021-11-13,iOS,WW,AdMob,14241736.32260361
2021-11-13,iOS,WW,Unity,3562338.08320274
2021-11-13,iOS,WW,Chartboost,1760916.977903096
2021-11-13,iOS,WW,Amazon,2337335.7212903225
2021-11-13,iOS,WW,AppLovin,4232188.486554689
2021-11-10,iOS,WW,Facebook,2793509.236069364
2021-11-10,iOS,WW,Unity,3116309.820746365
2021-11-10,iOS,WW,Amazon,2432371.32635
2021-11-10,iOS,WW,Chartboost,1180218.9802079313
2021-11-10,iOS,WW,other,2337974.7084397557
2021-11-10,iOS,WW,AppLovin,3514866.9194347267
2021-11-10,iOS,WW,IronSource,4757255.36622139
2021-11-10,iOS,WW,AdMob,9651079.271102587
2021-11-14,Android,WW,AppLovin,6730093.865170208
2021-11-14,Android,WW,IronSource,3788586.1134784254
2021-11-14,Android,WW,AdMob,5844174.690478141
2021-11-14,Android,WW,other,7686884.420647012
2021-11-14,Android,WW,Amazon,15515658.89824016
2021-11-14,Android,WW,Chartboost,4339579.310138381
2021-11-14,Android,WW,Unity,8642878.680036118
2021-11-14,Android,WW,Facebook,10210334.53009099
2021-11-08,Android,WW,IronSource,1900619.01332548
2021-11-08,Android,WW,AdMob,3274245.354290541
2021-11-08,Android,WW,AppLovin,5346189.1504910635
2021-11-08,Android,WW,Chartboost,1191196.2666623376
2021-11-08,Android,WW,other,3291504.702797343
2021-11-08,Android,WW,Amazon,7877323.813311378
2021-11-08,Android,WW,Facebook,7494758.9719127575
2021-11-08,Android,WW,Unity,3189022.61430932
2021-11-10,Android,WW,AdMob,4630915.150423968
2021-11-10,Android,WW,Amazon,8951635.85387713
2021-11-10,Android,WW,Unity,5652762.700830908
2021-11-10,Android,WW,Facebook,7609368.655714035
2021-11-10,Android,WW,Chartboost,1144756.7296654277
2021-11-10,Android,WW,other,4940047.670668804
2021-11-10,Android,WW,AppLovin,5455811.716533469
2021-11-10,Android,WW,IronSource,2099829.6733677993
2021-11-14,iOS,WW,AdMob,13198795.686350975
2021-11-14,iOS,WW,Unity,3712143.1169426017
2021-11-14,iOS,WW,Chartboost,1656485.7993820226
2021-11-14,iOS,WW,Facebook,6453018.327489362
2021-11-14,iOS,WW,Amazon,3162804.45
2021-11-14,iOS,WW,other,4510080.636369681
2021-11-14,iOS,WW,IronSource,6052885.6875
2021-11-14,iOS,WW,AppLovin,3995808.920664076
2021-11-12,iOS,WW,IronSource,5411753.063524589
2021-11-12,iOS,WW,AppLovin,4473203.2477177335
2021-11-12,iOS,WW,other,3454307.744922137
2021-11-12,iOS,WW,AdMob,11759579.34503077
2021-11-12,iOS,WW,Facebook,5424940.373057852
2021-11-12,iOS,WW,Amazon,2316528.747806897
2021-11-12,iOS,WW,Unity,4086142.732182562
2021-11-12,iOS,WW,Chartboost,1316029.793231796
2021-11-11,iOS,WW,Chartboost,1090103.4101984296
2021-11-11,iOS,WW,other,2998677.3637756933
2021-11-11,iOS,WW,IronSource,4826305.4602142135
2021-11-11,iOS,WW,AppLovin,3695890.3974056914
2021-11-11,iOS,WW,AdMob,10243509.051991662
2021-11-11,iOS,WW,Amazon,1389412.6869318185
2021-11-11,iOS,WW,Unity,3257542.094247796
2021-11-11,iOS,WW,Facebook,3963216.8174223886
2021-11-11,Android,WW,IronSource,2362845.191106037
2021-11-11,Android,WW,Facebook,7022784.914525699
2021-11-11,Android,WW,Chartboost,3429461.2439240827
2021-11-11,Android,WW,Unity,6798337.895524255
2021-11-11,Android,WW,Amazon,9291782.970970225
2021-11-11,Android,WW,other,5776268.471154642
2021-11-11,Android,WW,AppLovin,5310591.6956854565
2021-11-11,Android,WW,AdMob,4633066.470072465
2021-11-13,Android,WW,other,7262609.313190301
2021-11-13,Android,WW,AdMob,5637913.23414461
2021-11-13,Android,WW,AppLovin,6310188.76977202
2021-11-13,Android,WW,IronSource,2394052.759848485
2021-11-13,Android,WW,Facebook,9305825.993389346
2021-11-13,Android,WW,Unity,7668375.461422717
2021-11-13,Android,WW,Chartboost,1352055.1963836479
2021-11-13,Android,WW,Amazon,14490474.390069555
2021-11-09,iOS,WW,Chartboost,991517.9772144123
2021-11-09,iOS,WW,Unity,2844448.74879598
2021-11-09,iOS,WW,Amazon,6530466.83952756
2021-11-09,iOS,WW,IronSource,4097017.820815582
2021-11-09,iOS,WW,Facebook,3187784.0765517238
2021-11-09,iOS,WW,AppLovin,2865669.202000229
2021-11-09,iOS,WW,AdMob,8881814.73488982
2021-11-09,iOS,WW,other,2104766.871742845
2021-11-16,iOS,WW,Unity,1661240.5789036544
2021-11-16,iOS,WW,AdMob,6103338.415642457
2021-11-16,iOS,WW,Chartboost,817049.1297345132
2021-11-16,iOS,WW,Amazon,1965917.3134228187
2021-11-16,iOS,WW,AppLovin,2538553.5792135634
2021-11-16,iOS,WW,IronSource,2518577.6879370827
2021-11-16,iOS,WW,other,1781249.6972757718
2021-11-16,iOS,WW,Facebook,3275484.4173014355
2021-11-15,iOS,WW,Facebook,4684210.141617391
2021-11-15,iOS,WW,AppLovin,2669914.202917912
2021-11-15,iOS,WW,other,1751162.8117847869
2021-11-15,iOS,WW,IronSource,3398151.0659766314
2021-11-15,iOS,WW,Amazon,2593360.021012844
2021-11-15,iOS,WW,AdMob,7730689.41795092
2021-11-15,iOS,WW,Unity,1779243.9448485803
2021-11-15,iOS,WW,Chartboost,1002596.476618481
2021-11-19,Android,WW,Unity,6341598.262277513
2021-11-19,Android,WW,AdMob,5359763.3706376115
2021-11-19,Android,WW,Amazon,20438113.978579216
2021-11-19,Android,WW,Chartboost,4745113.872803165
2021-11-19,Android,WW,Facebook,9082257.14761037
2021-11-19,Android,WW,other,6544500.550974539
2021-11-19,Android,WW,IronSource,5343325.457121071
2021-11-19,Android,WW,AppLovin,5934267.439268988
2021-11-16,Android,WW,Amazon,13275139.723366708
2021-11-16,Android,WW,Unity,7041511.110336592
2021-11-16,Android,WW,AppLovin,5211607.31959836
2021-11-16,Android,WW,IronSource,1822847.1514823446
2021-11-16,Android,WW,AdMob,4488246.032030735
2021-11-16,Android,WW,other,4468645.843171602
2021-11-16,Android,WW,Facebook,6595836.918377683
2021-11-16,Android,WW,Chartboost,2906298.302127508
2021-11-18,iOS,WW,Amazon,2342869.8649635515
2021-11-18,iOS,WW,Unity,3115054.969393755
2021-11-18,iOS,WW,Facebook,2362304.5272735846
2021-11-18,iOS,WW,AppLovin,2332132.80173189
2021-11-18,iOS,WW,AdMob,6988235.1952583175
2021-11-18,iOS,WW,IronSource,2743239.3806764167
2021-11-18,iOS,WW,Chartboost,1109852.424628221
2021-11-18,iOS,WW,other,2002654.2634394104
2021-11-21,iOS,WW,other,3737162.325771096
2021-11-21,iOS,WW,AppLovin,4328215.122856136
2021-11-21,iOS,WW,IronSource,4163199.728970786
2021-11-21,iOS,WW,Facebook,7855323.941609758
2021-11-21,iOS,WW,AdMob,11236398.480379343
2021-11-21,iOS,WW,Unity,3737292.15
2021-11-21,iOS,WW,Amazon,3550457.8341627913
2021-11-21,iOS,WW,Chartboost,2069734.6708577015
2021-11-17,Android,WW,other,5431135.297792248
2021-11-17,Android,WW,AppLovin,5420773.052130862
2021-11-17,Android,WW,Facebook,7812526.857070277
2021-11-17,Android,WW,Amazon,19665962.971812934
2021-11-17,Android,WW,AdMob,4881256.833053675
2021-11-17,Android,WW,IronSource,5080788.392567568
2021-11-17,Android,WW,Unity,6589612.465762627
2021-11-17,Android,WW,Chartboost,3166841.823584033
2021-11-18,Android,WW,AdMob,4546454.901410865
